,race,lsat,zfygpa,DOB_yr,zgpa,fulltime,fam_inc,age,gender,parttime,Dropout,pass_bar,tier,gpa
13190,1.0,38.0,-0.15,67.0,-0.43,1.0,4.0,-60.0,0,0.0,0,1.0,6.0,2
13191,0.0,40.0,1.66,66.0,1.69,1.0,3.0,-59.0,0,0.0,0,1.0,4.0,2
13192,0.0,35.0,-0.29,69.0,0.17,1.0,4.0,-62.0,1,0.0,0,1.0,4.0,2
13193,0.0,33.0,-0.42,53.0,0.01,1.0,3.0,-51.0,1,0.0,0,1.0,4.0,2
13194,0.0,31.0,1.37,66.0,1.53,1.0,4.0,-59.0,1,0.0,0,1.0,3.0,2
13195,0.0,37.0,0.36,68.0,0.56,1.0,4.0,-61.0,1,0.0,0,1.0,2.0,2
13197,0.0,48.0,0.06,69.0,-0.4,1.0,5.0,-62.0,0,0.0,0,1.0,6.0,2
13198,1.0,39.0,-0.11,63.0,0.14,1.0,3.0,-56.0,1,0.0,0,1.0,4.0,2
13199,0.0,31.0,-0.55,57.0,-0.88,1.0,3.0,-50.0,1,0.0,0,1.0,5.0,2
13200,0.0,44.0,1.71,69.0,1.95,1.0,3.0,-62.0,1,0.0,0,1.0,4.0,2
13201,0.0,36.0,-0.01,54.0,-0.18,1.0,2.0,-47.0,0,0.0,0,1.0,3.0,2
13202,0.0,39.0,2.43,70.0,2.15,1.0,3.0,-63.0,0,0.0,0,1.0,3.0,2
13203,0.0,41.0,1.52,69.0,0.79,1.0,4.0,-62.0,1,0.0,0,1.0,4.0,2
13204,0.0,42.0,0.74,69.0,0.95,1.0,3.0,-62.0,1,0.0,0,1.0,4.0,2
13205,0.0,34.0,-0.05,69.0,-0.06,1.0,3.0,-62.0,0,0.0,0,1.0,4.0,2
13206,0.0,42.0,-0.91,69.0,-2.67,1.0,4.0,-62.0,0,0.0,0,1.0,5.0,2
13207,1.0,46.0,-0.47,67.0,-1.14,1.0,4.0,-60.0,1,0.0,0,1.0,5.0,2
13208,0.0,47.0,0.31,69.0,0.19,1.0,3.0,-62.0,0,0.0,0,1.0,5.0,2
13210,0.0,46.0,1.14,66.0,1.44,1.0,4.0,-59.0,0,0.0,0,1.0,6.0,2
13211,0.0,47.0,0.52,69.0,0.52,1.0,4.0,-62.0,1,0.0,0,1.0,6.0,2
13212,0.0,39.0,1.66,20.0,1.76,1.0,4.0,-13.0,1,0.0,0,1.0,4.0,2
13213,0.0,39.0,1.42,65.0,1.22,1.0,3.0,-58.0,0,0.0,0,1.0,5.0,2
13214,1.0,37.0,1.48,60.0,1.31,1.0,3.0,-53.0,0,0.0,0,1.0,5.0,2
13215,0.0,41.0,0.59,68.0,1.03,1.0,4.0,-61.0,1,0.0,0,1.0,4.0,2
13216,0.0,42.0,0.09,69.0,0.03,1.0,2.0,-62.0,0,0.0,0,1.0,4.0,2
13217,0.0,41.0,1.17,69.0,1.55,1.0,3.0,-62.0,1,0.0,0,1.0,3.0,2
13218,0.0,33.0,1.7,64.0,1.88,1.0,4.0,-57.0,1,0.0,0,1.0,4.0,2
13219,0.0,35.0,-0.55,69.0,-0.51,1.0,4.0,-62.0,0,0.0,0,1.0,4.0,2
13220,0.0,45.0,0.05,69.0,-0.05,1.0,4.0,-62.0,1,0.0,0,1.0,6.0,2
13221,0.0,46.0,-0.94,69.0,-0.89,1.0,4.0,-62.0,0,0.0,0,1.0,4.0,2
13222,0.0,36.0,0.45,68.0,0.07,1.0,3.0,-61.0,1,0.0,0,1.0,3.0,2
13223,0.0,35.5,1.03,68.0,0.64,1.0,3.0,-61.0,0,0.0,0,1.0,4.0,2
13224,0.0,38.0,0.81,69.0,0.9,1.0,2.0,-63.0,1,0.0,0,1.0,4.0,2
13225,1.0,40.0,-1.08,68.0,-0.46,1.0,3.0,-61.0,0,0.0,0,1.0,5.0,2
13226,0.0,32.0,0.71,68.0,0.56,1.0,3.0,-61.0,1,0.0,0,1.0,2.0,2
13227,0.0,43.0,1.15,66.0,0.91,1.0,3.0,-59.0,0,0.0,0,1.0,5.0,2
13228,0.0,37.0,1.23,69.0,1.43,1.0,2.0,-62.0,1,0.0,0,1.0,3.0,2
13229,0.0,46.0,-1.15,69.0,-0.23,1.0,4.0,-62.0,1,0.0,0,1.0,5.0,2
13230,0.0,34.0,-0.54,60.0,-0.77,1.0,2.0,-53.0,1,0.0,0,1.0,5.0,2
13231,0.0,40.0,1.79,68.0,1.29,1.0,3.0,-61.0,0,0.0,0,1.0,4.0,2
13232,0.0,37.0,1.84,42.0,1.55,1.0,2.0,-35.0,1,0.0,0,1.0,1.0,2
13233,0.0,26.0,-0.74,67.0,-0.85,1.0,2.0,-60.0,1,0.0,0,1.0,4.0,2
13234,0.0,26.5,-2.23,66.0,-1.88,1.0,1.0,-59.0,0,0.0,0,0.0,3.0,2
13235,0.0,41.0,0.23,68.0,-0.06,1.0,4.0,-61.0,1,0.0,0,1.0,5.0,2
13236,0.0,42.0,-1.21,51.0,-1.13,1.0,2.0,-44.0,1,0.0,0,1.0,5.0,2
13238,0.0,38.0,0.68,67.0,0.61,1.0,4.0,-60.0,0,0.0,0,1.0,4.0,2
13239,0.0,39.0,0.86,62.0,1.05,1.0,3.0,-55.0,0,0.0,0,1.0,4.0,2
13240,0.0,38.0,0.99,69.0,1.35,1.0,3.0,-62.0,0,0.0,0,1.0,2.0,2
13241,0.0,40.0,1.02,69.0,0.95,1.0,3.0,-63.0,0,0.0,0,1.0,4.0,2
13242,0.0,23.0,0.44,60.0,-0.54,1.0,3.0,-53.0,1,0.0,0,1.0,2.0,2
13243,0.0,34.0,0.89,69.0,0.72,1.0,3.0,-62.0,1,0.0,0,1.0,2.0,2
13244,0.0,40.0,0.0,62.0,0.13,1.0,2.0,-60.0,1,0.0,0,1.0,5.0,2
13245,0.0,47.0,0.01,69.0,-0.18,1.0,4.0,-62.0,1,0.0,0,1.0,6.0,2
13246,0.0,40.0,-0.76,69.0,-0.22,1.0,4.0,-62.0,1,0.0,0,1.0,4.0,2
13247,0.0,35.0,1.37,69.0,1.37,1.0,4.0,-62.0,0,0.0,0,1.0,4.0,2
13248,0.0,42.0,0.16,67.0,0.97,1.0,4.0,-60.0,0,0.0,0,1.0,3.0,2
13249,0.0,41.0,0.46,68.0,0.98,1.0,2.0,-62.0,1,0.0,0,1.0,4.0,2
13250,0.0,47.0,0.79,69.0,1.32,1.0,4.0,-62.0,0,0.0,0,1.0,6.0,2
13251,0.0,38.0,0.04,69.0,-0.12,1.0,1.0,-62.0,0,0.0,0,1.0,3.0,2
13252,0.0,42.0,1.95,52.0,1.95,2.0,3.0,-45.0,0,1.0,0,1.0,4.0,2
13253,0.0,41.0,1.0,66.0,1.69,1.0,2.0,-59.0,0,0.0,0,1.0,4.0,2
13254,0.0,36.0,-0.67,67.0,-0.73,1.0,4.0,-60.0,0,0.0,0,1.0,4.0,2
13255,0.0,41.0,1.05,68.0,0.64,1.0,4.0,-61.0,1,0.0,0,1.0,4.0,2
13256,0.0,36.0,-0.63,68.0,-0.99,1.0,3.0,-62.0,1,0.0,0,0.0,4.0,2
13257,0.0,38.0,0.46,69.0,0.11,1.0,4.0,-62.0,1,0.0,0,1.0,4.0,2
13258,0.0,31.5,0.27,69.0,-0.13,1.0,3.0,-62.0,0,0.0,0,1.0,5.0,2
13259,0.0,39.0,0.1,69.0,-0.03,1.0,3.0,-62.0,1,0.0,0,1.0,6.0,2
13260,0.0,38.0,-0.24,69.0,0.2,1.0,4.0,-62.0,1,0.0,0,1.0,4.0,2
13261,0.0,38.0,-0.15,61.0,0.4,1.0,3.0,-59.0,0,0.0,0,1.0,4.0,2
13262,0.0,33.0,0.28,62.0,-0.34,1.0,3.0,-55.0,1,0.0,0,1.0,4.0,2
13263,0.0,35.0,-0.36,57.0,-1.13,1.0,2.0,-50.0,0,0.0,0,1.0,2.0,2
13264,0.0,42.0,-0.14,68.0,-0.03,1.0,2.0,-61.0,1,0.0,0,1.0,6.0,2
13265,0.0,42.0,2.39,68.0,-6.44,1.0,4.0,-61.0,0,0.0,0,1.0,5.0,2
13266,1.0,39.0,-0.61,69.0,0.12,1.0,4.0,-62.0,0,0.0,0,1.0,5.0,2
13267,0.0,37.0,1.04,68.0,2.12,1.0,4.0,-66.0,0,0.0,0,1.0,2.0,2
13268,1.0,36.0,-0.08,69.0,0.33,1.0,4.0,-62.0,0,0.0,0,1.0,5.0,2
13269,1.0,38.0,-1.0,59.0,-1.02,1.0,1.0,-52.0,0,0.0,0,1.0,6.0,2
13270,0.0,43.0,0.57,68.0,0.23,1.0,4.0,-66.0,0,0.0,0,1.0,6.0,2
13272,0.0,45.0,-0.66,70.0,-0.69,1.0,5.0,-63.0,1,0.0,0,1.0,6.0,2
13274,1.0,33.0,-0.41,69.0,-0.23,1.0,2.0,-62.0,0,0.0,0,1.0,5.0,2
13275,0.0,45.0,1.02,69.0,0.61,1.0,4.0,-62.0,1,0.0,0,1.0,5.0,2
13276,0.0,29.0,0.1,58.0,-0.69,1.0,4.0,-51.0,0,0.0,0,1.0,3.0,2
13277,0.0,48.0,2.11,70.0,2.16,1.0,3.0,-63.0,1,0.0,0,1.0,5.0,2
13278,0.0,40.0,-1.08,59.0,-0.39,1.0,4.0,-52.0,1,0.0,0,1.0,5.0,2
13279,0.0,42.0,0.78,69.0,1.09,1.0,4.0,-62.0,0,0.0,0,1.0,3.0,2
13280,0.0,30.0,-0.15,53.0,0.13,1.0,3.0,-46.0,1,0.0,0,1.0,2.0,2
13281,1.0,37.0,1.13,70.0,0.87,1.0,3.0,-63.0,0,0.0,0,1.0,4.0,2
13282,0.0,36.0,0.92,68.0,0.64,1.0,3.0,-61.0,1,0.0,0,1.0,4.0,2
13283,0.0,35.0,-0.81,70.0,-0.35,1.0,3.0,-63.0,1,0.0,0,1.0,4.0,2
13285,0.0,39.0,0.26,69.0,0.67,1.0,3.0,-67.0,0,0.0,0,1.0,3.0,2
13286,0.0,37.0,1.64,53.0,1.71,2.0,1.0,-46.0,1,1.0,0,1.0,3.0,2
13287,0.0,40.0,-0.19,69.0,-0.17,1.0,3.0,-62.0,0,0.0,0,1.0,3.0,2
13289,0.0,33.0,-0.35,46.0,0.18,2.0,3.0,-39.0,1,1.0,0,1.0,3.0,2
13290,0.0,33.0,0.05,69.0,0.0,1.0,3.0,-62.0,1,0.0,0,1.0,3.0,2
13292,0.0,45.0,1.08,68.0,1.0,1.0,3.0,-61.0,0,0.0,0,1.0,6.0,2
13293,0.0,34.0,0.55,55.0,0.4,2.0,3.0,-48.0,1,1.0,0,1.0,4.0,2
13294,0.0,45.0,0.71,63.0,0.36,1.0,3.0,-56.0,0,0.0,0,1.0,3.0,2
13295,0.0,43.0,0.66,70.0,0.55,1.0,4.0,-63.0,0,0.0,0,1.0,4.0,2
13296,0.0,36.0,-0.08,69.0,-0.69,1.0,3.0,-62.0,1,0.0,0,1.0,4.0,2
13297,0.0,43.0,1.06,69.0,0.57,1.0,3.0,-62.0,0,0.0,0,1.0,4.0,2
13298,0.0,41.0,0.35,70.0,-0.23,1.0,4.0,-63.0,1,0.0,0,1.0,5.0,2
13299,0.0,38.0,1.73,68.0,2.12,1.0,2.0,-61.0,0,0.0,0,1.0,5.0,2
13300,0.0,38.0,1.31,69.0,1.47,1.0,5.0,-62.0,0,0.0,0,1.0,6.0,2
13301,0.0,41.0,-0.78,68.0,-0.63,1.0,4.0,-61.0,0,0.0,0,1.0,6.0,2
13302,1.0,44.0,0.78,65.0,1.12,1.0,4.0,-58.0,0,0.0,0,1.0,6.0,2
13303,0.0,41.0,0.89,68.0,0.78,1.0,3.0,-61.0,1,0.0,0,1.0,4.0,2
13304,0.0,37.0,1.36,68.0,1.29,1.0,4.0,-61.0,1,0.0,0,1.0,3.0,2
13305,0.0,31.0,0.12,69.0,0.53,1.0,3.0,-62.0,1,0.0,0,1.0,3.0,2
13306,0.0,43.0,1.21,68.0,1.43,1.0,4.0,-61.0,1,0.0,0,1.0,5.0,2
13307,0.0,33.0,0.2,65.0,-0.36,1.0,3.0,-58.0,0,0.0,0,1.0,4.0,2
13308,0.0,41.0,0.06,69.0,-0.92,1.0,2.0,-62.0,0,0.0,0,1.0,6.0,2
13309,0.0,36.0,1.12,68.0,1.07,1.0,4.0,-66.0,1,0.0,0,1.0,4.0,2
13310,0.0,45.0,0.66,70.0,0.09,1.0,4.0,-63.0,1,0.0,0,1.0,5.0,2
13311,0.0,30.0,-1.12,53.0,-1.45,2.0,3.0,-46.0,1,1.0,0,1.0,5.0,2
13312,0.0,45.0,1.75,69.0,1.03,1.0,4.0,-62.0,1,0.0,0,1.0,5.0,2
13313,0.0,35.0,2.08,53.0,2.09,1.0,3.0,-46.0,1,0.0,0,1.0,3.0,2
13314,0.0,37.0,-0.72,66.0,-0.42,1.0,3.0,-59.0,0,0.0,0,1.0,4.0,2
13315,0.0,44.0,0.97,68.0,1.03,1.0,2.0,-61.0,1,0.0,0,1.0,4.0,2
13317,0.0,28.0,0.81,64.0,0.43,1.0,1.0,-57.0,0,0.0,0,1.0,4.0,2
13318,0.0,43.0,1.5,63.0,1.62,1.0,4.0,-56.0,0,0.0,0,1.0,4.0,2
13319,0.0,37.0,-0.17,51.0,-0.08,1.0,4.0,-44.0,1,0.0,0,1.0,6.0,2
13321,0.0,39.0,-0.11,69.0,0.69,1.0,4.0,-67.0,1,0.0,0,1.0,4.0,2
13322,0.0,36.0,0.86,69.0,0.5,1.0,4.0,-63.0,1,0.0,0,1.0,4.0,2
13323,0.0,39.0,1.41,64.0,1.71,1.0,3.0,-57.0,1,0.0,0,1.0,2.0,2
13324,1.0,40.5,1.45,61.0,-0.38,1.0,3.0,-54.0,0,0.0,0,1.0,6.0,2
13325,0.0,43.0,-0.01,68.0,-0.28,1.0,4.0,-61.0,0,0.0,0,1.0,6.0,2
13326,0.0,38.0,-0.86,61.0,-0.22,1.0,3.0,-55.0,1,0.0,0,1.0,2.0,2
13327,0.0,39.0,0.23,70.0,-0.01,1.0,4.0,-63.0,1,0.0,0,1.0,5.0,2
13330,0.0,44.0,-1.05,69.0,-1.47,1.0,5.0,-62.0,0,0.0,0,1.0,6.0,2
13331,0.0,31.0,1.4,59.0,1.35,1.0,3.0,-57.0,1,0.0,0,1.0,3.0,2
13332,0.0,33.0,0.06,69.0,0.4,1.0,2.0,-62.0,1,0.0,0,1.0,4.0,2
13333,0.0,37.0,0.71,69.0,0.41,1.0,4.0,-62.0,1,0.0,0,1.0,5.0,2
13334,0.0,30.0,0.75,62.0,0.24,2.0,4.0,-55.0,0,1.0,0,1.0,5.0,2
13335,1.0,48.0,0.89,71.0,0.99,1.0,4.0,-64.0,0,0.0,0,1.0,5.0,2
13336,0.0,44.0,-0.23,70.0,0.2,1.0,4.0,-63.0,0,0.0,0,1.0,6.0,2
13337,0.0,37.5,0.92,69.0,1.03,1.0,4.0,-62.0,1,0.0,0,1.0,4.0,2
13338,0.0,41.0,0.08,65.0,-0.93,1.0,1.0,-58.0,0,0.0,0,1.0,5.0,2
13339,0.0,47.0,1.33,66.0,1.57,1.0,3.0,-59.0,0,0.0,0,1.0,5.0,2
13341,0.0,48.0,0.89,69.0,0.63,1.0,4.0,-62.0,0,0.0,0,1.0,5.0,2
13343,0.0,45.0,-0.61,69.0,-1.11,1.0,4.0,-62.0,0,0.0,0,1.0,5.0,2
13344,0.0,43.0,0.44,69.0,0.6,1.0,4.0,-62.0,0,0.0,0,1.0,6.0,2
13345,1.0,37.0,-0.04,66.0,-0.52,1.0,4.0,-59.0,1,0.0,0,1.0,3.0,2
13346,0.0,42.0,1.6,69.0,1.91,1.0,4.0,-62.0,1,0.0,0,1.0,6.0,2
13347,0.0,47.0,1.84,69.0,1.72,1.0,5.0,-62.0,0,0.0,0,1.0,6.0,2
13348,0.0,38.0,2.0,71.0,2.2,1.0,4.0,-64.0,1,0.0,0,1.0,5.0,2
13351,0.0,40.0,1.66,69.0,1.67,1.0,4.0,-62.0,0,0.0,0,1.0,4.0,2
13353,0.0,34.0,0.03,61.0,0.58,1.0,4.0,-59.0,1,0.0,0,0.0,4.0,2
13354,0.0,46.0,1.31,70.0,1.09,1.0,4.0,-63.0,0,0.0,0,1.0,5.0,2
13355,0.0,41.0,1.43,70.0,1.76,1.0,4.0,-63.0,1,0.0,0,1.0,6.0,2
13356,0.0,46.0,1.08,69.0,1.17,1.0,3.0,-62.0,1,0.0,0,1.0,4.0,2
13357,0.0,47.0,0.87,69.0,1.1,1.0,3.0,-62.0,0,0.0,0,1.0,6.0,2
13358,0.0,41.0,2.39,53.0,2.62,2.0,3.0,-46.0,1,1.0,0,1.0,5.0,2
13359,0.0,42.0,-0.72,68.0,-0.24,1.0,2.0,-61.0,0,0.0,0,1.0,6.0,2
13360,0.0,45.0,0.14,69.0,0.28,1.0,3.0,-62.0,1,0.0,0,1.0,5.0,2
13361,0.0,44.0,-1.01,68.0,-0.75,1.0,4.0,-61.0,0,0.0,0,1.0,6.0,2
13362,0.0,29.0,-0.44,69.0,-0.67,1.0,4.0,-62.0,1,0.0,0,0.0,1.0,2
13365,0.0,42.0,0.32,39.0,1.11,1.0,4.0,-32.0,1,0.0,0,1.0,4.0,2
13366,0.0,36.5,0.19,68.0,-0.61,1.0,4.0,-61.0,0,0.0,0,1.0,5.0,2
13367,1.0,31.0,-0.97,68.0,-0.85,1.0,3.0,-61.0,1,0.0,0,1.0,3.0,2
13368,0.0,41.0,0.24,70.0,0.17,1.0,3.0,-63.0,1,0.0,0,1.0,4.0,2
13369,0.0,28.0,0.6,63.0,1.13,1.0,2.0,-56.0,0,0.0,0,1.0,1.0,2
13370,1.0,48.0,1.89,68.0,1.63,1.0,4.0,-61.0,0,0.0,0,1.0,6.0,2
13372,0.0,34.0,0.98,68.0,0.66,1.0,3.0,-61.0,1,0.0,0,1.0,4.0,2
13373,0.0,30.0,0.33,68.0,0.13,1.0,3.0,-61.0,1,0.0,0,1.0,5.0,2
13374,0.0,31.0,-0.1,68.0,-0.72,1.0,4.0,-61.0,0,0.0,0,1.0,4.0,2
13375,0.0,37.0,0.81,67.0,0.25,1.0,4.0,-65.0,0,0.0,0,1.0,4.0,2
13376,0.0,40.0,1.84,59.0,2.04,1.0,3.0,-52.0,0,0.0,0,1.0,4.0,2
13377,0.0,36.0,0.9,65.0,0.54,1.0,3.0,-58.0,0,0.0,0,1.0,4.0,2
13379,0.0,40.0,2.21,69.0,2.38,1.0,4.0,-62.0,1,0.0,0,1.0,6.0,2
13380,0.0,36.0,0.57,68.0,0.0,1.0,5.0,-61.0,0,0.0,0,1.0,4.0,2
13381,0.0,43.0,-0.03,69.0,0.29,1.0,3.0,-62.0,1,0.0,0,1.0,6.0,2
13382,0.0,35.0,0.2,69.0,1.01,1.0,3.0,-62.0,0,0.0,0,1.0,4.0,2
13383,0.0,38.0,-0.65,68.0,-1.26,1.0,2.0,-61.0,1,0.0,0,1.0,5.0,2
13384,0.0,40.0,-0.03,68.0,0.17,1.0,4.0,-61.0,0,0.0,0,1.0,4.0,2
13385,0.0,44.0,1.47,69.0,1.17,1.0,5.0,-62.0,1,0.0,0,1.0,5.0,2
13386,0.0,44.0,-0.88,70.0,-0.9,1.0,3.0,-63.0,1,0.0,0,1.0,6.0,2
13387,0.0,35.5,1.08,68.0,1.23,1.0,3.0,-61.0,0,0.0,0,1.0,3.0,2
13388,0.0,38.0,1.44,65.0,1.46,1.0,3.0,-58.0,1,0.0,0,1.0,4.0,2
13389,0.0,35.0,-0.28,69.0,0.11,1.0,3.0,-62.0,1,0.0,0,1.0,4.0,2
13390,0.0,44.0,0.54,69.0,-0.09,1.0,2.0,-62.0,0,0.0,0,1.0,6.0,2
13391,0.0,30.0,-0.36,68.0,0.1,1.0,3.0,-61.0,1,0.0,0,1.0,4.0,2
13392,0.0,38.0,0.66,69.0,0.37,1.0,4.0,-62.0,0,0.0,0,1.0,4.0,2
13393,0.0,41.0,0.54,69.0,-0.2,1.0,4.0,-67.0,1,0.0,0,1.0,4.0,2
13394,0.0,35.0,-0.16,68.0,0.71,1.0,3.0,-61.0,0,0.0,0,1.0,4.0,2
13395,0.0,47.0,1.9,44.0,2.23,1.0,3.0,-37.0,1,0.0,0,1.0,4.0,2
13396,0.0,37.0,0.7,69.0,0.5,1.0,4.0,-62.0,1,0.0,0,1.0,3.0,2
13397,1.0,43.0,0.14,64.0,-0.18,1.0,3.0,-57.0,1,0.0,0,1.0,5.0,2
13398,0.0,42.0,0.06,69.0,0.37,1.0,3.0,-62.0,1,0.0,0,1.0,4.0,2
13399,0.0,39.0,0.59,68.0,0.46,1.0,2.0,-61.0,1,0.0,0,1.0,3.0,2
13400,0.0,45.0,1.81,69.0,1.62,1.0,4.0,-62.0,1,0.0,0,1.0,6.0,2
13401,0.0,42.0,0.5,65.0,0.25,1.0,4.0,-58.0,1,0.0,0,1.0,3.0,2
13402,0.0,43.0,1.64,67.0,1.49,1.0,3.0,-60.0,0,0.0,0,1.0,4.0,2
13403,0.0,39.0,-0.71,69.0,-0.83,1.0,4.0,-62.0,0,0.0,0,1.0,4.0,2
13405,0.0,42.0,-1.3,69.0,-1.37,1.0,3.0,-62.0,1,0.0,0,1.0,6.0,2
13406,0.0,37.0,-0.39,67.0,-0.85,1.0,3.0,-60.0,1,0.0,0,1.0,5.0,2
13407,0.0,39.0,-0.39,67.0,0.89,1.0,4.0,-60.0,0,0.0,0,1.0,5.0,2
13409,0.0,39.0,0.61,68.0,0.03,1.0,4.0,-61.0,1,0.0,0,1.0,3.0,2
13411,0.0,48.0,1.92,68.0,1.31,1.0,4.0,-61.0,0,0.0,0,1.0,5.0,2
13413,0.0,42.0,1.15,69.0,1.35,1.0,4.0,-62.0,0,0.0,0,1.0,6.0,2
13414,0.0,29.0,0.64,65.0,-0.31,2.0,3.0,-58.0,1,1.0,0,0.0,1.0,2
13415,1.0,30.0,0.5,70.0,0.63,1.0,3.0,-68.0,0,0.0,0,1.0,3.0,2
13417,0.0,43.0,1.13,69.0,1.28,1.0,3.0,-62.0,1,0.0,0,1.0,4.0,2
13418,0.0,47.0,1.94,69.0,1.32,1.0,4.0,-62.0,0,0.0,0,1.0,5.0,2
13420,0.0,45.0,0.2,68.0,0.49,1.0,3.0,-61.0,1,0.0,0,1.0,4.0,2
13421,0.0,43.0,2.11,67.0,2.24,1.0,3.0,-60.0,1,0.0,0,1.0,2.0,2
13422,0.0,37.0,0.55,63.0,0.79,1.0,3.0,-56.0,1,0.0,0,1.0,3.0,2
13423,0.0,46.0,-1.47,67.0,-0.97,1.0,4.0,-60.0,0,0.0,0,1.0,5.0,2
13424,0.0,41.0,-0.15,68.0,0.16,1.0,2.0,-61.0,1,0.0,0,1.0,6.0,2
13425,0.0,33.0,-0.31,62.0,-0.57,1.0,3.0,-55.0,0,0.0,0,1.0,4.0,2
13426,1.0,45.0,0.78,69.0,0.08,1.0,4.0,-62.0,1,0.0,0,1.0,6.0,2
13427,0.0,37.0,0.37,69.0,0.51,1.0,4.0,-62.0,1,0.0,0,1.0,4.0,2
13428,0.0,27.0,-0.23,68.0,-0.36,1.0,3.0,-61.0,1,0.0,0,1.0,3.0,2
13429,0.0,29.5,-0.6,60.0,-0.5,1.0,5.0,-53.0,1,0.0,0,0.0,3.0,2
13431,1.0,46.0,-0.97,69.0,-1.22,1.0,4.0,-62.0,0,0.0,0,1.0,6.0,2
13432,0.0,35.0,0.38,69.0,0.43,1.0,3.0,-62.0,1,0.0,0,1.0,4.0,2
13433,1.0,28.0,-0.37,69.0,-0.28,1.0,3.0,-62.0,1,0.0,0,1.0,3.0,2
13434,0.0,32.5,0.62,69.0,1.14,1.0,3.0,-62.0,1,0.0,0,1.0,3.0,2
13435,0.0,35.0,1.13,70.0,0.92,1.0,4.0,-63.0,1,0.0,0,1.0,4.0,2
13437,1.0,43.0,0.35,69.0,0.24,1.0,5.0,-62.0,0,0.0,0,1.0,6.0,2
13438,0.0,35.0,-0.59,69.0,-0.6,1.0,4.0,-62.0,1,0.0,0,1.0,4.0,2
13439,0.0,45.0,0.14,66.0,-0.5,1.0,3.0,-59.0,0,0.0,0,1.0,5.0,2
13441,0.0,33.0,-0.13,69.0,-0.69,1.0,4.0,-62.0,0,0.0,0,1.0,4.0,2
13442,0.0,42.0,0.88,68.0,0.7,1.0,4.0,-66.0,1,0.0,0,1.0,5.0,2
13443,0.0,45.0,1.71,68.0,1.83,1.0,4.0,-61.0,0,0.0,0,1.0,6.0,2
13444,0.0,47.0,1.17,69.0,1.03,1.0,4.0,-62.0,0,0.0,0,1.0,5.0,2
13445,0.0,46.0,0.86,59.0,1.16,1.0,3.0,-52.0,1,0.0,0,1.0,5.0,2
13447,0.0,41.0,-0.04,69.0,0.05,1.0,4.0,-62.0,0,0.0,0,1.0,6.0,2
13448,0.0,26.0,0.31,69.0,-0.48,1.0,4.0,-62.0,1,0.0,0,1.0,2.0,2
13449,0.0,44.0,1.74,62.0,2.22,1.0,4.0,-55.0,1,0.0,0,1.0,3.0,2
13450,0.0,41.0,0.96,68.0,0.61,1.0,2.0,-61.0,1,0.0,0,1.0,3.0,2
13451,0.0,42.0,0.56,69.0,0.87,1.0,2.0,-63.0,1,0.0,0,1.0,4.0,2
13452,0.0,36.0,1.32,58.0,1.36,1.0,2.0,-56.0,0,0.0,0,1.0,4.0,2
13454,0.0,35.0,0.93,60.0,0.34,1.0,3.0,-53.0,0,0.0,0,1.0,6.0,2
13455,0.0,41.0,1.42,69.0,1.52,1.0,2.0,-62.0,0,0.0,0,1.0,6.0,2
13456,1.0,37.0,1.7,69.0,1.85,1.0,4.0,-62.0,1,0.0,0,1.0,5.0,2
13457,0.0,43.0,-0.03,67.0,0.02,1.0,3.0,-60.0,1,0.0,0,1.0,6.0,2
13458,0.0,42.0,0.77,69.0,0.88,1.0,3.0,-62.0,1,0.0,0,1.0,4.0,2
13459,0.0,38.0,0.19,64.0,0.37,1.0,4.0,-62.0,1,0.0,0,1.0,4.0,2
13461,0.0,47.0,1.89,53.0,2.29,2.0,2.0,-46.0,1,1.0,0,1.0,3.0,2
13462,1.0,45.0,-0.43,70.0,0.46,1.0,3.0,-63.0,1,0.0,0,1.0,5.0,2
13463,0.0,37.0,-1.16,48.0,-0.31,1.0,3.0,-41.0,1,0.0,0,1.0,3.0,2
13464,0.0,40.0,0.36,64.0,0.76,1.0,3.0,-57.0,0,0.0,0,1.0,4.0,2
13465,0.0,43.0,-0.38,68.0,-0.71,1.0,4.0,-66.0,1,0.0,0,1.0,5.0,2
13466,0.0,47.0,0.62,69.0,-0.1,1.0,4.0,-62.0,0,0.0,0,1.0,6.0,2
13467,0.0,42.0,0.16,69.0,0.21,1.0,4.0,-62.0,1,0.0,0,1.0,6.0,2
13468,0.0,31.0,-0.66,62.0,-0.57,1.0,2.0,-55.0,0,0.0,0,1.0,4.0,2
13469,0.0,31.0,1.31,55.0,1.79,2.0,3.0,-48.0,1,1.0,0,1.0,5.0,2
13470,0.0,42.0,1.07,57.0,0.91,1.0,4.0,-50.0,0,0.0,0,1.0,6.0,2
13471,1.0,40.0,-0.54,70.0,-0.41,1.0,4.0,-63.0,0,0.0,0,1.0,5.0,2
13472,0.0,47.0,0.22,66.0,-0.02,1.0,3.0,-59.0,1,0.0,0,1.0,6.0,2
13473,0.0,36.0,1.99,65.0,1.81,1.0,4.0,-58.0,1,0.0,0,1.0,3.0,2
13474,0.0,34.0,0.57,55.0,0.39,1.0,2.0,-48.0,1,0.0,0,1.0,3.0,2
13475,1.0,34.0,-0.18,69.0,-0.18,1.0,4.0,-62.0,1,0.0,0,1.0,3.0,2
13476,1.0,35.0,-0.9,69.0,-0.89,1.0,1.0,-67.0,0,0.0,0,1.0,4.0,2
13477,0.0,37.0,1.93,62.0,1.61,1.0,2.0,-55.0,1,0.0,0,1.0,5.0,2
